,Date,Close,High,Low,Open,Volume
142,2014-07-28,21.72862434387207,21.77690069250782,21.40605375594749,21.465300936619933,221272000
143,2014-07-29,21.588176727294922,21.820780711529586,21.559650565888134,21.79664254642817,172572000
144,2014-07-30,21.537708282470703,21.65839743967292,21.43237795016789,21.601345114087366,132040000
145,2014-07-31,20.9781494140625,21.384106998009592,20.91890223822624,21.320471824550715,227372000
146,2014-08-01,21.09445571899414,21.20198093976747,20.804799254756958,20.824549434270907,194044000
147,2014-08-04,20.975955963134766,21.193199528606474,20.883792939451272,21.14711801676473,159832000
148,2014-08-05,20.87282371520996,20.995707756252475,20.706051320816904,20.92548806506111,223732000
149,2014-08-06,20.837711334228516,20.951819369470467,20.78285215263856,20.791629822593276,154232000
150,2014-08-07,20.835508346557617,21.15968343814168,20.751706540606566,20.934745379134814,186844000
151,2014-08-08,20.892845153808594,20.910487816949143,20.570874122729915,20.78699253995923,167460000
152,2014-08-11,21.16849708557129,21.18834549438019,20.914889371322566,21.00971654508526,146340000
153,2014-08-12,21.164091110229492,21.364770892467213,21.084700825554005,21.179528016555473,135180000
154,2014-08-13,21.44416046142578,21.44416046142578,21.179527309670906,21.203785544873032,127664000
155,2014-08-14,21.50149917602539,21.51693608249293,21.34713011135001,21.464009786389457,112464000
156,2014-08-15,21.607351303100586,21.65366201790022,21.360359141672753,21.589708645320787,195804000
157,2014-08-18,21.867572784423828,21.913883495343285,21.607349492712377,21.719817641018352,190288000
158,2014-08-19,22.169696807861328,22.202776370079892,21.90285792229205,21.922706332621757,277596000
159,2014-08-20,22.17852210998535,22.29319603939136,22.04179401348493,22.14985404825803,210796000
160,2014-08-21,22.180727005004883,22.260117292482267,22.077078480659598,22.17852125188144,133912000
161,2014-08-22,22.343914031982422,22.37699359385569,22.09471780653043,22.116770286947137,176736000
162,2014-08-25,22.39242172241211,22.53135380883421,22.33508394980322,22.447553743094876,161080000
163,2014-08-26,22.249080657958984,22.383602938296203,22.242465083925342,22.36596028587586,132608000
164,2014-08-27,22.52254295349121,22.619575893398412,22.207187581289347,22.277756533268256,209476000
165,2014-08-28,22.548999786376953,22.665879418270794,22.396834848441802,22.40345042270055,273840000
166,2014-08-29,22.60413932800293,22.692350939928595,22.537980198434543,22.68352961048637,178380000
167,2014-09-02,22.780563354492188,22.877594616782265,22.652656596818208,22.72763537597402,214256000
168,2014-09-03,21.819063186645508,22.75851221662165,21.7396728908029,22.736459730553555,501684000
169,2014-09-04,21.638229370117188,22.072668546566163,21.565454654330008,21.79921402716507,342872000
170,2014-09-05,21.825672149658203,21.918293572572153,21.68012275722514,21.788182766454412,233828000
171,2014-09-08,21.6911563873291,21.900657528483407,21.62279317584657,21.898453457626886,185426800
172,2014-09-09,21.60955238342285,22.73204151252556,21.20157565306971,21.849928935547425,759385200
173,2014-09-10,22.273344039916992,22.297602271985916,21.558833276468132,21.613965316170898,403478400
174,2014-09-11,22.368165969848633,22.370371722018433,21.969010634407113,22.14322804091092,249412400
175,2014-09-12,22.41890525817871,22.53578497480256,22.29099845479905,22.319666524868055,250504400
176,2014-09-15,22.412281036376953,22.72543236852074,22.370381821210763,22.672504387526562,245266000
177,2014-09-16,22.242475509643555,22.330687130596772,21.808034664508757,22.008716144239745,267632400
178,2014-09-17,22.401247024536133,22.44976348054946,22.182922972476156,22.332882162655512,243706000
179,2014-09-18,22.447559356689453,22.571054575503396,22.396837144678774,22.47843316139294,149197600
180,2014-09-19,22.264524459838867,22.57105849005508,22.16308170072022,22.557827337886355,283609600
181,2014-09-22,22.28657341003418,22.524744206316026,22.180720844461934,22.449765445910366,211153600
182,2014-09-23,22.635011672973633,22.701170798254672,22.17190284349568,22.185133995553308,253608800
183,2014-09-24,22.438743591308594,22.681324266607206,22.317452412410994,22.529160957849818,240687200
184,2014-09-25,21.583093643188477,22.20939286855706,21.550014079595854,22.16528790543123,400368000
185,2014-09-26,22.218212127685547,22.218212127685547,21.69997128800555,21.728639343116782,249482000
186,2014-09-29,22.07707405090332,22.149848746904816,21.750691636485175,21.7551031418469,199065200
187,2014-09-30,22.218212127685547,22.39242957604537,22.16969566326935,22.231443278891295,221056400
188,2014-10-01,21.871986389160156,22.204984433822514,21.766132115543513,22.182930268383956,205965200
189,2014-10-02,22.030765533447266,22.101334483795288,21.620582983769236,21.891831703155244,191031200
190,2014-10-03,21.969017028808594,22.09912784226667,21.84111028566591,21.929321890677983,173878400
191,2014-10-06,21.969017028808594,22.196160776029597,21.924910385054346,22.04179004663436,148204800
192,2014-10-07,21.77716636657715,22.079290698070665,21.77275654153583,21.927125655439287,168376800
193,2014-10-08,22.2292423248291,22.297605525637216,21.68012591786552,21.779364613309134,229618800
194,2014-10-09,22.277761459350586,22.577679992203386,22.187345758305042,22.39243708323384,309506000
195,2014-10-10,22.213804244995117,22.500489868636368,22.118977060580004,22.204982915922027,265326400
196,2014-10-13,22.01091766357422,22.44535845835113,22.01091766357422,22.3461214478422,214333600
197,2014-10-14,21.77716636657715,22.167500658874264,21.73747121121667,22.13883258986281,254754400
198,2014-10-15,21.51031494140625,21.865365380810186,20.98986839727984,21.605142108746982,403734400
199,2014-10-16,21.228036880493164,21.550007727396007,21.040588318717013,21.071462120303863,288618000
200,2014-10-17,21.53899383544922,21.83229681258935,21.349339405305752,21.501504436641028,272718800
201,2014-10-20,21.999887466430664,22.043992420928852,21.660273932806877,21.68232641005597,310069200
202,2014-10-21,22.59752082824707,22.71881030676992,22.33288602670421,22.71881030676992,378495600
203,2014-10-22,22.712196350097656,22.95918851264404,22.62619049615221,22.67911678723484,273052400
204,2014-10-23,23.117963790893555,23.16648024768389,22.85332903089974,22.952567696833448,284298800
205,2014-10-24,23.203975677490234,23.263517546583884,23.05181069286705,23.195154348273302,188215600
206,2014-10-27,23.17971420288086,23.261310224860214,23.08929685291755,23.122376412233304,136750800
207,2014-10-28,23.539175033569336,23.539175033569336,23.232641029594102,23.243668110455037,192243600
208,2014-10-29,23.67148780822754,23.678105065184315,23.45537119086217,23.519324548142627,210751600
209,2014-10-30,23.59210205078125,23.67369638887315,23.35393124676415,23.58769054561635,162619200
210,2014-10-31,23.817039489746094,23.82586081738258,23.642822054541924,23.81924524227927,178557200
211,2014-11-03,24.12578773498535,24.324263470558183,23.819253642127187,23.865564366678043,209130400
212,2014-11-04,23.94936180114746,24.145631761414265,23.7552975939445,24.116963701570743,166297600
213,2014-11-05,24.006696701049805,24.10372963416883,23.845710396783822,24.059622990707265,149743600
214,2014-11-06,24.075359344482422,24.095293823927264,23.876024688787634,24.05321123715992,139874000
215,2014-11-07,24.144020080566406,24.212679718516515,24.042137437552874,24.086433651109285,134766000
216,2014-11-10,24.104148864746094,24.214891070292342,24.06871054787116,24.14622975379514,108782000
217,2014-11-11,24.296846389770508,24.30792128950959,24.00891758427138,24.075361913328507,109769200
218,2014-11-12,24.640140533447266,24.680007794711038,24.223750452308266,24.225964079750963,187769600
219,2014-11-13,24.987871170043945,25.12740574058527,24.717659918380342,24.76195781443533,238091600
220,2014-11-14,25.289093017578125,25.29130833508409,24.631283971055666,25.060964318436323,176254400
221,2014-11-17,25.24700927734375,25.975693242546182,25.09418617227625,25.30902464633254,186986800
222,2014-11-18,25.574810028076172,25.623536878045396,25.224864187199266,25.2359390857531,176896000
223,2014-11-19,25.397611618041992,25.634599819964965,25.20492130280045,25.56815552463021,167476800
224,2014-11-20,25.76085090637207,25.88266800646482,25.437483874061776,25.45077408757585,173582000
225,2014-11-21,25.796289443969727,26.0399219564532,25.698835763059563,26.026633432617064,228717200
226,2014-11-24,26.274694442749023,26.305702124367073,25.82951200389335,25.880452470926468,189803200
227,2014-11-25,26.04656982421875,26.522761708509506,26.01334682023713,26.372152221612712,275361600
228,2014-11-26,26.35664939880371,26.378797505718207,26.097512999340402,26.121876423884018,163073200
229,2014-11-28,26.341144561767578,26.445242519112067,26.146238862559972,26.41644846039591,99257600
230,2014-12-01,25.486215591430664,26.412020659932352,24.644574005595583,26.314566961208307,335256000
231,2014-12-02,25.388763427734375,25.636826635033596,24.972373244924736,25.13848659245195,237395600
232,2014-12-03,25.676692962646484,25.769716028293807,25.49507577694787,25.636825693113018,172253600
233,2014-12-04,25.579238891601562,25.95797710179481,25.53494267711282,25.64125426780271,168178000
234,2014-12-05,25.470706939697266,25.709910506072312,25.39097241757225,25.68997603064509,153275600
235,2014-12-08,24.894851684570312,25.393191680387723,24.72209408972036,25.27137456104881,230659600
236,2014-12-09,25.275806427001953,25.31567369620039,24.21932463813952,24.40537245766298,240832000
237,2014-12-10,24.795181274414062,25.437486459678954,24.704373536762624,25.340034459491083,178261200
238,2014-12-11,24.722095489501953,25.20493166926857,24.660078422641117,24.86384540559928,165606800
239,2014-12-12,24.303491592407227,24.7774682221618,24.27026858400917,24.465174308929424,224112400
240,2014-12-15,23.971261978149414,24.717663468619392,23.55487014438522,24.518327132220808,268872400
241,2014-12-16,23.643461227416992,24.398723891308634,23.53493433754765,23.55929775830493,243162800
242,2014-12-17,24.232608795166016,24.327845464101454,23.658963325680624,23.72540932099431,213647200
243,2014-12-18,24.950223922729492,24.950223922729492,24.509470335208263,24.77746632007254,236024800
244,2014-12-19,24.757526397705078,25.080893424625746,24.730949350703757,24.86383965508607,353719200
245,2014-12-22,25.014450073242188,25.136265486167783,24.799609922881373,24.84169250196416,180670000
246,2014-12-23,24.925851821899414,25.100824681321903,24.908132666309157,25.078676581729926,104113600
247,2014-12-24,24.808467864990234,24.96350626749769,24.808467864990234,24.934713904115405,57918400
248,2014-12-26,25.24700927734375,25.36439575289997,24.80847105961326,24.828403846877343,134884000
249,2014-12-29,25.229290008544922,25.41976504694662,25.182776795327815,25.202711270962567,110395600
250,2014-12-30,24.92142677307129,25.23150530622355,24.830619037456394,25.16948993755151,119526000
251,2014-12-31,24.44744873046875,25.056530862029568,24.409796786067787,24.98787123520523,165613600
252,2015-01-02,24.21489715576172,24.682229515795985,23.77635716808021,24.671154616541337,212818400
253,2015-01-05,23.532726287841797,24.064289384302135,23.346680133466553,23.98455483534346,257142000
254,2015-01-06,23.534931182861328,23.79406750731669,23.17391055446403,23.59694654018824,263188400
255,2015-01-07,23.864953994750977,23.964621340157734,23.632394602411782,23.743136848327097,160423600
256,2015-01-08,24.78189468383789,24.8394811133024,24.075358755914475,24.192746932459276,237458000
257,2015-01-09,24.808467864990234,25.083108045057088,24.409795273125567,24.954646688812712,214798000
258,2015-01-12,24.19717025756836,24.945786907555252,24.09750295530747,24.939142646043436,198603200
259,2015-01-13,24.412015914916992,24.983446191297645,24.121871831314078,24.680011891872518,268367600
260,2015-01-14,24.318988800048828,24.471811893300426,24.03105839224342,24.15066017595681,195826400
261,2015-01-15,23.658967971801758,24.376577089070306,23.623531339856147,24.363288563314725,240056000
262,2015-01-16,23.47513198852539,23.827293076803485,23.300159102999938,23.705475976187053,314053200
263,2015-01-20,24.079792022705078,24.135163140605048,23.588096225386572,23.88488460623004,199599600
264,2015-01-21,24.26361846923828,24.59805872103091,23.98011699709323,24.13072646769229,194303600
265,2015-01-22,24.894851684570312,24.91035552795961,24.301273310849446,24.420875112620685,215185600
266,2015-01-23,25.02330780029297,25.193850041682097,24.702154412260157,24.87269834344113,185859200
267,2015-01-26,25.049888610839844,25.32895946484357,24.983444295938444,25.191638510380002,222460000
268,2015-01-27,24.172815322875977,24.912574343678344,24.148451895587154,24.899284126198346,382274800
269,2015-01-28,25.539363861083984,26.161736131199586,25.539363861083984,26.053207566037766,585908400
270,2015-01-29,26.33449935913086,26.398730047323408,25.59474047597541,25.76306911779753,337745600
271,2015-01-30,25.949115753173828,26.57813070202149,25.880454433135018,26.223755963952947,334982000
272,2015-02-02,26.274694442749023,26.394296224615175,25.709910222027197,26.14623477167078,250956400
273,2015-02-03,26.279123306274414,26.376575289167604,26.04877933706831,26.245900309696186,207662800
274,2015-02-04,26.48067855834961,26.691089785876024,26.20382301407181,26.24590559753552,280598800
275,2015-02-05,26.669687271118164,26.73417145961258,26.516259315856928,26.68747466730253,168984800
276,2015-02-06,26.445100784301758,26.73861398429588,26.33836794045799,26.687470774515095,174826400
277,2015-02-09,26.620759963989258,26.647441898327116,26.333917294632176,26.360600925430763,155559200
278,2015-02-10,27.132192611694336,27.1611003122186,26.718607222380253,26.72082958668112,248034000
279,2015-02-11,27.768136978149414,27.777031524322094,27.238924204334104,27.29896027042317,294247200
280,2015-02-12,28.119457244873047,28.346263877299908,27.921558304762623,28.030513500714687,297898000
281,2015-02-13,28.257326126098633,28.301797159379046,27.93935331840626,28.301797159379046,217088800
282,2015-02-17,28.424091339111328,28.657568474541197,28.221744262210645,28.348488556639758,252609600
283,2015-02-18,28.62199592590332,28.63533689747999,28.33959958681433,28.379624198005633,179566800
284,2015-02-19,28.561952590942383,28.690920945904033,28.535270652992356,28.56862307542989,149449600
285,2015-02-20,28.79543685913086,28.79543685913086,28.47301758832746,28.599760217904958,195793600
286,2015-02-23,29.573684692382812,29.573684692382812,28.831008011401682,28.91105721846636,283896400
287,2015-02-24,29.38912582397461,29.707100278847857,29.16676729911174,29.560342838137128,276912400
288,2015-02-25,28.63755226135254,29.262382551809083,28.495242944451096,29.25348631098426,298846800
289,2015-02-26,29.0,29.10006066310566,28.152814516558337,28.637554498809845,365150000
290,2015-02-27,28.564180374145508,29.033357042942402,28.515261222485382,28.90661104284422,248059200
291,2015-03-02,28.704265594482422,28.96887282281326,28.528603825590125,28.73984377825784,192386800
292,2015-03-03,28.764305114746094,28.799883300697513,28.48190877725586,28.675363042790107,151265200
293,2015-03-04,28.581972122192383,28.808778837633067,28.53305635310015,28.7064957846363,126665200
294,2015-03-05,28.10834312438965,28.628661280150922,27.963809737857854,28.590860736485048,226068400
295,2015-03-06,28.150596618652344,28.76652915478048,28.07499551379345,28.550841055153878,291368400
296,2015-03-09,28.270666122436523,28.810999167291815,27.8081599278314,28.45300006693993,354114000
297,2015-03-10,27.68586540222168,28.288456909775928,27.52799102465237,28.108347014999616,275426400
298,2015-03-11,27.181108474731445,27.743675330611506,27.152202474172537,27.73922890608748,275756000
299,2015-03-12,27.67251968383789,27.772582044929376,27.045468667549837,27.196672542932966,193450800
300,2015-03-13,27.481292724609375,27.883762858746906,27.2567118077468,27.661404305960183,207309200
301,2015-03-16,27.783700942993164,27.783700942993164,27.321196435001667,27.54577735550877,143497200
302,2015-03-17,28.248430252075195,28.31069037432514,27.93935200486218,27.994941642079787,204092400
303,2015-03-18,28.566404342651367,28.71983229121008,28.099451708101018,28.23953698952777,261083600
304,2015-03-19,28.35071563720703,28.739843106737325,28.328480121097527,28.62866382972867,183238000
305,2015-03-20,27.994937896728516,28.55083249807218,27.830393067587416,28.517480077372603,274780400
306,2015-03-23,28.28622817993164,28.428537502319035,28.13280025254547,28.266216726686977,150838800
307,2015-03-24,28.170602798461914,28.470784779166674,28.14169510373466,28.290676608620394,131369200
308,2015-03-25,27.43459701538086,28.19951096263978,27.43459701538086,28.13725084069286,206620800
309,2015-03-26,27.625829696655273,27.76813905312981,27.2611617586316,27.29673994598091,190291600
