Date,Close,High,Low,Open,Volume,log_return,rolling_volatility,hl_spread,volume_change
2014-01-02,17.140657424926758,17.26151277925325,17.106260666452766,17.21967861543947,234684800,-0.022210440116484043,0.3135198711055371,0.15525211280048268,0.6723179345232413
2014-01-03,16.76415252685547,17.158325179571857,16.74710805490898,17.132295909276262,392467600,-0.022210440116484043,0.3135198711055371,0.4112171246628762,0.6723179345232413
2014-01-06,16.855567932128906,16.944504031481188,16.53545656017902,16.65476290012405,412610800,0.005438214792980848,0.3135198711055371,0.40904747130216634,0.05132449149942575
2014-01-07,16.735027313232422,16.918478434724147,16.669331856180616,16.867657795487276,317209200,-0.00717707652635822,0.3135198711055371,0.24914657854353095,-0.23121450044448666
2014-01-08,16.841001510620117,16.906076331395386,16.693186788401356,16.696903836479006,258529600,0.006312512408585252,0.3135198711055371,0.21288954299403073,-0.18498706847090185
2014-01-09,16.62594223022461,16.946363058618957,16.589685285879924,16.944502879440417,279148800,-0.012852218734714737,0.3135198711055371,0.3566777727390331,0.07975566434172343
2014-01-10,16.515003204345703,16.75857248143182,16.45829421947305,16.728513376422715,304976000,-0.006695007569037969,0.3135198711055371,0.30027826195876983,0.09252126464451926
2014-01-13,16.601469039916992,16.811260599931312,16.42018589636468,16.42111598634794,378492800,0.0052219349583491155,0.3135198711055371,0.391074703566634,0.24105765699596038
2014-01-14,16.931804656982422,16.942340159066482,16.661274279402626,16.678628233982185,332561600,0.01970259785126763,0.3135198711055371,0.2810658796638563,-0.12135290288216838
2014-01-15,17.27174186706543,17.359749524261954,17.095107596265763,17.152746670409964,391638800,0.01987796225450552,0.3135198711055371,0.26464192799619113,0.17764287879298157
2014-01-16,17.175369262695312,17.255939517424654,17.095727442624238,17.195511826377647,229278000,-0.005595410044575681,0.3135198711055371,0.1602120748004161,-0.41456770881741034
2014-01-17,16.754545211791992,17.107813774500585,16.730683944401697,17.089531389921543,426739600,-0.024806760500068255,0.3135198711055371,0.37712983009888745,0.8612322159125603
2014-01-21,17.01485252380371,17.04584007062926,16.746801306956854,16.76446473823591,328526800,0.015417063104067966,0.3135198711055371,0.29903876367240656,-0.23014690926269787
2014-01-22,17.09046745300293,17.2695792776985,16.975809869158475,17.07187392873953,379985200,0.004434208689258145,0.3135198711055371,0.293769408540026,0.15663379669482058
2014-01-23,17.235177993774414,17.24509453745605,16.882839489646738,17.041810356874198,403239200,0.008431678193656337,0.3135198711055371,0.36225504780931317,0.06119712030889635
2014-01-24,16.92188262939453,17.217821576431092,16.880976892566213,17.167619908714535,429354800,-0.018344912874479962,0.3135198711055371,0.33684468386487865,0.06476453678114624
2014-01-27,17.059158325195312,17.192409364663717,16.91196421841704,17.04583421422656,554878800,0.008079590190345055,0.3135198711055371,0.28044514624667727,0.2923549474700178
2014-01-28,15.695673942565918,15.959074736213545,15.55839300642784,15.765707063017208,1065523200,-0.08330207536619047,0.3135198711055371,0.4006817297857044,0.9202809694657643
2014-01-29,15.517483711242676,15.722628041011234,15.451478795794904,15.616647478479718,502810000,-0.01141775972255332,0.3135198711055371,0.2711492452163302,-0.5281097586612848
2014-01-30,15.487427711486816,15.695671829932287,15.391984283410292,15.572956250319066,678501600,-0.0019387901975191982,0.3135198711055371,0.3036875465219957,0.3494194626200753
2014-01-31,15.512836456298828,15.5416559962422,15.294367992485544,15.344879143204023,464797200,0.0016392602568996227,0.3135198711055371,0.2472880037566565,-0.31496521157798296
2014-02-03,15.541655540466309,15.73378524946643,15.47255252823215,15.575123872795643,401464000,0.0018560337386054648,0.3135198711055371,0.2612327212342809,-0.1362598569870903
2014-02-04,15.766629219055176,15.787392391758234,15.579768939545414,15.675523475606802,376681200,0.0143717583134931,0.3135198711055371,0.20762345221281997,-0.061731064304645034
2014-02-05,15.884395599365234,15.967754506209896,15.687928143843846,15.697535212759911,328344800,0.007441586770076257,0.3135198711055371,0.27982636236604996,-0.12832177448728532
2014-02-06,15.976973533630373,16.007836891048775,15.830454996950898,15.900597628917389,257765200,0.005811313030446003,0.3135198711055371,0.17738189409787708,-0.21495574164719522
2014-02-07,16.200490951538086,16.30180660868762,16.128791664859886,16.25348708987321,370280400,0.01389301591493073,0.3135198711055371,0.1730149438277344,0.43650267763065
2014-02-10,16.490720748901367,16.584243148332206,16.148118834811644,16.168693296522868,345559200,0.01775629642814098,0.3135198711055371,0.4361243135205619,-0.06676345817926088
2014-02-11,16.7080078125,16.763807601476085,16.506621785703093,16.541226112408783,282256800,0.013090270367423893,0.3135198711055371,0.25718581577299204,-0.18318829306237538
2014-02-12,16.706750869750977,16.820225035219206,16.62320606066971,16.73886120499241,308100800,-7.5232789293467e-05,0.3135198711055371,0.19701897454949702,0.09156201019780563
2014-02-13,16.97205352783203,16.985146068706705,16.653142606905494,16.66748213571444,307398000,0.01575519978984821,0.3135198711055371,0.3320034618012109,-0.0022810716492783767
2014-02-14,16.958337783813477,17.020375859960918,16.87167627030939,16.910953899391064,272924400,-0.0008084636949597431,0.3135198711055371,0.14869958965152819,-0.11214646809673456
2014-02-18,17.02068519592285,17.18278864041994,17.008837977552755,17.020996526703517,260251600,0.003669763083933301,0.30674324060818325,0.17395066286718475,-0.046433371292563086
2014-02-19,16.75196647644043,17.048742983526264,16.657821372587083,16.982029952888443,313768000,-0.015913727656141234,0.3099852353822576,0.39092161093918065,0.20563331791235862
2014-02-20,16.55805778503418,16.740425979604183,16.491033448706485,16.61541755103095,305858000,-0.01164279439214664,0.311126075712114,0.24939253089769764,-0.025209709084419107
2014-02-21,16.374130249023438,16.664671688605665,16.35386711755956,16.609181575082456,278784800,-0.011170193019202827,0.31199552054602886,0.3108045710461056,-0.08851558566393558
2014-02-24,16.445837020874023,16.51972065059854,16.285916205676894,16.30867332259754,288909600,0.004369710996999198,0.3102681938000148,0.23380444492164543,0.03631761846413428
2014-02-25,16.27468490600586,16.508800560807728,16.24164057040515,16.502878618963123,231952000,-0.010461549251097654,0.31112699972814956,0.267159990402579,-0.19714678916865347
2014-02-26,16.12786102294922,16.366342054743203,16.073306549433408,16.32301047264494,276217200,-0.009062552569948805,0.3116028425790715,0.2930355053097955,0.19083775953645588
2014-02-27,16.4495792388916,16.484181909625022,16.087336691827637,16.121316700953365,301882000,0.019751623978186375,0.31163112989196823,0.39684521779738446,0.0929152855072024
2014-02-28,16.404996871948242,16.607939557645736,16.27655879364591,16.493529675851008,371968800,-0.0027139229650555525,0.30531688114971406,0.3313807639998245,0.232166210638594
2014-03-03,16.452383041381836,16.542475841268228,16.298071193374476,16.317087343729327,238781200,0.002884356720534141,0.3053698119547053,0.24440464789375227,-0.3580612137362058
2014-03-04,16.56085968017578,16.60450423815078,16.452686439288208,16.553379420821148,259140000,0.006571728206919857,0.2979516213403723,0.15181779886257374,0.08526131873028531
2014-03-05,16.595781326293945,16.67028593510728,16.495088308358277,16.550891429589203,200062800,0.002106465430210473,0.2942912506995044,0.17519762674900363,-0.22797406807131282
2014-03-06,16.545589447021484,16.660621985269117,16.462978590104132,16.609184157068423,185488800,-0.0030289584573867847,0.29392559145001385,0.19764339516498453,-0.07284712600243526
2014-03-07,16.535934448242188,16.583942666888607,16.39908039147446,16.556197592546027,220729600,-0.000583709449661365,0.29254858378676285,0.18486227541414735,0.1899888295142349
2014-03-10,16.550891876220703,16.626020813407308,16.470461991996867,16.471086318359603,178584000,0.000904131985990761,0.2881352401773089,0.15555882141044108,-0.19093769027805962
2014-03-11,16.712059020996094,16.794669882225865,16.60295008505183,16.692108880929258,279224400,0.009690565728772206,0.28860113339453164,0.1917197971740343,0.563546566321731
2014-03-12,16.7282657623291,16.751334198698288,16.584554198574175,16.66280141573031,199326400,0.0009692933730105731,0.14814094498503647,0.16678000012411331,-0.286142615043671
2014-03-13,16.5424747467041,16.823351693105003,16.49602486403947,16.754146362545736,257742800,-0.011168548942500115,0.1479446219460213,0.3273268290655338,0.29306905658257
2014-03-14,16.356678009033203,16.549956130945258,16.30399318865017,16.484490101332312,237199200,-0.01129504545876894,0.15259389334851495,0.24596294229508686,-0.07970581525458709
2014-03-17,16.42058563232422,16.521276997241475,16.392840566247067,16.450513343563514,199544800,0.0038995143080276682,0.15271116516783678,0.12843643099440882,-0.15874589796255634
2014-03-18,16.565855026245117,16.58362418799424,16.372576892095463,16.394398348391327,209647200,0.008807881673271824,0.1540190790615291,0.21104729589877635,0.05062722756994931
2014-03-19,16.56148910522461,16.716734918501277,16.491035129522803,16.592663799090488,224756000,-0.0002635841272671194,0.14968868425410692,0.2256997889784742,0.07206774047065734
2014-03-20,16.48168182373047,16.605443264299176,16.439597240081735,16.518778456884238,208398400,-0.004830495042307942,0.14978084255420993,0.16584602421744066,-0.0727793696275072
2014-03-21,16.611675262451172,16.639108988067665,16.407798628664032,16.582371887977576,374046400,0.007856205520684716,0.15044010749629017,0.23131035940363276,0.7948621486537324
2014-03-24,16.80870246887207,16.84954007757085,16.679953037851536,16.784698365882996,355700800,0.011790979185084668,0.14902765635851634,0.169587039719314,-0.049046321525885506
2014-03-25,16.9895076751709,17.013200443106683,16.821167653788645,16.88071173679218,282293200,0.01069920154350554,0.14352871837706188,0.1920327893180378,-0.20637457098775147
2014-03-26,16.82709503173828,17.114519953778544,16.798415971103406,17.037208358590938,299768000,-0.009605571181445968,0.14197121517586847,0.31610398267513773,0.06190301431277834
2014-03-27,16.754770278930664,16.88071440032812,16.681823979239603,16.834575844962643,222031600,-0.004307376255699198,0.14258059116885766,0.1988904210885174,-0.25932187558378483
2014-03-28,16.736064910888672,16.800906619002124,16.654701028761355,16.781579138336372,200564000,-0.0011170441036182134,0.13464272427591076,0.1462055902407684,-0.09668713822717123
2014-03-31,16.73232078552246,16.859198858499706,16.707068038328313,16.809943681433587,168669200,-0.00022374102030453863,0.13464049359030048,0.15213082017139357,-0.15902554795476753
2014-04-01,16.88538360595703,16.892242869961887,16.733254453600797,16.764116147012935,200760000,0.009106146947998222,0.13698648077277933,0.1589884163610904,0.19025880243695936
2014-04-02,16.9134464263916,16.9424384819282,16.842058442622577,16.908147143471364,180420800,0.0016605797808013632,0.12876499434888494,0.10038003930562311,-0.10131101813110177
2014-04-03,16.796228408813477,16.91188360450377,16.76037876107928,16.877280944469984,162344000,-0.006954590372123214,0.12565972355834346,0.15150484342449033,-0.10019243900924946
2014-04-04,16.578947067260742,16.83395026369861,16.54029210754426,16.828028319874356,275251200,-0.013020720236078098,0.1272544106104547,0.29365815615435054,0.6954812004139359
2014-04-07,16.318647384643555,16.550270846486356,16.26939385185872,16.46048936790037,289850400,-0.015825176235732683,0.13502320534911655,0.2808769946276364,0.05303955078125
2014-04-08,16.31770896911621,16.401255484538133,16.16994341620336,16.372263435206552,243888400,-5.750737106986423e-05,0.1315131359798531,0.23131206833477336,-0.15857145617187351
2014-04-09,16.532184600830078,16.537483882209255,16.273440486389827,16.292767962836848,206169600,0.01305810497327178,0.13374664829378938,0.26404339581942793,-0.15465598199832387
2014-04-10,16.31895637512207,16.592040043296514,16.30929180347379,16.54340751919351,239652000,-0.012981662972024967,0.12697120746653956,0.28274823982272324,0.1624022164276402
2014-04-11,16.19831657409668,16.29869661528102,16.121316310305264,16.179298757593127,271717600,-0.007420078228846743,0.12848332685386535,0.17738030497575608,0.13380067764925818
2014-04-14,16.262842178344727,16.27780436574673,16.12349421758362,16.26969977820106,205674000,0.003975562901266454,0.12876599830185692,0.15431014816310906,-0.2430597061066342
2014-04-15,16.146875381469727,16.26159492904835,15.94019173251897,16.218887678090713,266490000,-0.007156328442431209,0.12846664741958558,0.32140319652937954,0.2956912395344089
2014-04-16,16.179609298706055,16.244451002899066,16.027791439470256,16.149681589907594,214765600,0.0020252080452466624,0.12845064629927969,0.21665956342880932,-0.19409508799579722
2014-04-17,16.36446762084961,16.452379421093223,16.185529048423593,16.210468802374987,284334400,0.011360611689885548,0.13301539000205986,0.2668503726696301,0.32392897186514036
2014-04-21,16.558687210083008,16.5889245882741,16.333921366966134,16.376941620928136,182548800,0.011798495207730577,0.13760203034906573,0.25500322130796604,-0.35797849292945205
2014-04-22,16.57520866394043,16.579260958583937,16.41310355923666,16.469527683214924,202563200,0.0009972540077674368,0.1376073423383072,0.16615739934727713,0.10963862813669545
2014-04-23,16.358545303344727,16.55743567437747,16.34919206339209,16.492905311158488,394940000,-0.013157715736323036,0.13961511834846418,0.2082436109853809,0.949712484794869
2014-04-24,17.69965171813965,17.769170039799157,17.480186858491265,17.713368584030842,759911600,0.07879455311222007,0.2695258775574197,0.28898318130789136,0.9241191066997518
2014-04-25,17.829647064208984,17.831203717789712,17.580878838176936,17.598646332309084,390275200,0.0073176747422837515,0.2670620267292218,0.2503248796127764,-0.4864202625673828
2014-04-28,18.520153045654297,18.571902211910643,17.84866420198284,17.856459125137366,669485600,0.037996855800905,0.28269390226715085,0.7232380099278046,0.7154192733742755
2014-04-29,18.465282440185547,18.57906798749247,18.377372304046144,18.5092383406903,337377600,-0.0029671488251832804,0.2834443557287194,0.20169568344632438,-0.49606444111718007
2014-04-30,18.39546012878418,18.686626047763777,18.386419880510665,18.47495437824348,456640800,-0.0037884421226672695,0.2839043848571919,0.300206167253112,0.35350064734588194
2014-05-01,18.43878173828125,18.5422783642378,18.279170678513623,18.454990909845844,244048000,0.0023522476519830006,0.28370485202923407,0.26310768572417587,-0.46555804912745424
2014-05-02,18.47307586669922,18.523579701789373,18.383607411320625,18.465595605250066,191514400,0.0018581637723280777,0.2826422904260799,0.13997229046874793,-0.21525929325378612
2014-05-05,18.73431396484375,18.735562617433608,18.3926476539863,18.397012943440444,287067200,0.014042500274689462,0.28397887131976074,0.3429149634473063,0.49893271733091615
2014-05-06,18.53012466430664,18.84186324794109,18.53012466430664,18.760499386044653,374564400,-0.0109590457632447,0.286207000312977,0.31173858363445106,0.30479692559790883
2014-05-07,18.465282440185547,18.61990558629109,18.32188218345591,18.556310878031084,282864400,-0.003505423813088544,0.28595519921129525,0.2980234028351809,-0.24481771358943882
2014-05-08,18.432373046875,18.6336283060205,18.382529673706934,18.44052290380709,230297200,-0.001783820765989186,0.28390333358387115,0.25109863231356755,-0.18583886837650831
2014-05-09,18.35556411743164,18.377820518468376,18.19223889857053,18.32421530522968,291597600,-0.004175773200360317,0.28387400346424563,0.18558161989784594,0.2661795280185777
2014-05-12,18.584096908569336,18.610115174618187,18.41387573872718,18.416698388270863,213208800,0.012373459881762985,0.2848476183486683,0.19623943589100534,-0.26882525782105204
2014-05-13,18.61325454711914,18.63770579764392,18.51733131192108,18.558082280015817,159737200,0.0015677269149890153,0.2846918634770312,0.12037448572284148,-0.2507945263047304
2014-05-14,18.61669540405273,18.727354635035383,18.54992451674478,18.571554781870745,166404000,0.00018484349014174286,0.28435315226645874,0.1774301182906015,0.04173605146453041
2014-05-15,18.45838928222656,18.70227723982366,18.433938039952864,18.64271699366624,230846000,-0.00853980969959989,0.2863793568085854,0.2683391998707947,0.3872623254248695
2014-05-16,18.73079872131348,18.731424860409938,18.351172596130912,18.452426319537413,276256400,0.014650188719832017,0.2867554340105901,0.3802522642790258,0.19671296015525508
2014-05-19,18.95274543762207,19.038638672978788,18.725157243340277,18.741458625908606,317755200,0.011779639505705354,0.2832257688685296,0.3134814296385109,0.1502184202791319
2014-05-20,18.956504821777344,19.00948221550105,18.83173907503656,18.95023506006911,234836000,0.00019833598089503073,0.27699179257501994,0.17774314046448936,-0.2609530858975715
2014-05-21,19.00666618347168,19.018890966354963,18.873437479408576,18.92892279224311,196859600,0.0026426344037113456,0.27667420607301924,0.14545348694638705,-0.16171455824490277
2014-05-22,19.036762237548828,19.11764135970008,18.937390240562497,19.01575978283164,200760000,0.00158219496005831,0.2757981316757121,0.18025111913758352,0.01981310538068759
2014-05-23,19.251806259155277,19.270615547401217,19.01168020547344,19.036131443108687,232209600,0.011232923622230525,0.2711973657212746,0.2589353419277778,0.15665271966527206
2014-05-27,19.61231231689453,19.619521289249715,19.298830840438697,19.306667626224723,348866000,0.018552660471445482,0.2708844080916194,0.3206904488110176,0.5023754401196161
2014-05-28,19.5615348815918,19.743980876462807,19.554324232556592,19.624543933620807,315481600,-0.0025924164906984647,0.2720562699323651,0.18965664390621484,-0.09569404871784581
2014-05-29,19.917951583862305,19.96466089432377,19.67939257006673,19.681900474979685,376474000,0.01805628277638234,0.2711477288912335,0.2852683242570393,0.19333108491905704
2014-05-30,19.84334754943848,20.193505047498213,19.71481991042042,19.99946047337012,564020800,-0.00375259981931477,0.27258154197618073,0.47868513707779314,0.4981666728645271
2014-06-02,19.706979751586918,19.900711222926383,19.514189163142863,19.873439012309888,369350800,-0.006895939809342205,0.275053902967733,0.3865220597835197,-0.3451468456482456
2014-06-03,19.98566246032715,20.023281032361183,19.69443913038088,19.701021961944644,292709200,0.0140422643863913,0.2755275574034927,0.3288419019803044,-0.20750354405621974
2014-06-04,20.213882446289062,20.310122064451768,19.940840512466774,19.982534022960365,335482000,0.011354478684263872,0.2754403622690252,0.3692815519849937,0.14612728264092834
2014-06-05,20.29318046569824,20.356504203946116,20.144591340686304,20.25713060170471,303805600,0.003915273782278232,0.26916328397344547,0.21191286325981196,-0.09442056503776652
2014-06-06,20.23739051818848,20.415763184431352,20.202909332631915,20.37312879564793,349938400,-0.0027529828172190296,0.16376882234342677,0.21285385179943717,0.1518497354887467
2014-06-09,20.561214447021484,20.60071311293172,20.133313628134665,20.341777786224377,301660000,0.015874598136893507,0.16691114684053054,0.4673994847970562,-0.1379625671260999
2014-06-10,20.68190574645996,20.857455748723467,20.53268874678665,20.787236082651845,251108000,0.005852692201048745,0.13403838404324545,0.3247670019368165,-0.1675793940197573
2014-06-11,20.59632873535156,20.793822099604487,20.51074855653682,20.655575907542865,182724000,-0.004146356295898971,0.1345889819892653,0.2830735430676654,-0.2723290377048919
2014-06-12,20.25181007385254,20.65337957379483,20.16622990818207,20.635824238742195,218996000,-0.01686866726162643,0.14574017089653235,0.4871496656127583,0.19850703793699798
2014-06-13,20.030179977416992,20.28472733102392,19.9424049701674,20.232061322172758,218100000,-0.011004040890794584,0.15144816073127082,0.3423223608565209,-0.004091398929660817
2014-06-16,20.23206901550293,20.35275990563548,20.067491442142,20.08065878644624,142244000,0.010028785536893533,0.15287032660896271,0.28526846349348034,-0.3478037597432371
2014-06-17,20.20572853088379,20.341778191822645,20.144286532502512,20.256198026338883,118904000,-0.0013027657262660705,0.14970272322036163,0.19749165932013213,-0.16408424959928014
2014-06-18,20.2276668548584,20.251805015985067,20.045534066054817,20.247415346233776,134056000,0.0010851587366402199,0.14424955729142155,0.20627094993024997,0.127430532194039
2014-06-19,20.157451629638672,20.254004295332532,20.04334362942432,20.251809459975263,142112000,-0.0034772856242763434,0.14423868545251178,0.2106606659082111,0.060094288953870034
2014-06-20,19.948984146118164,20.30886007292308,19.94678931112695,20.15525343274092,403592000,-0.010395805907781792,0.14876903334158587,0.3620707617961294,1.8399572168430534
2014-06-23,19.931432723999023,20.104787890599354,19.88096155431279,20.03895622129886,174776000,-0.0008802025971531655,0.147761067197099,0.2238263362865638,-0.5669487997779936
2014-06-24,19.810747146606445,20.13112456228933,19.790998645075888,19.913882674606487,156144000,-0.006073443820136446,0.14698668840273696,0.34012591721344165,-0.10660502586167442
2014-06-25,19.828310012817383,19.90291772358964,19.67251008076064,19.795394156936105,147476000,0.0008861395108143099,0.14702263958809067,0.23040764282899673,-0.05551285992417254
2014-06-26,19.94679832458496,19.97971416765274,19.705418265703468,19.830497130025563,130516000,0.005957930334716235,0.14731826885643298,0.274295901949273,-0.11500176299872522
2014-06-27,20.18379020690918,20.188178204667004,19.918270302904894,19.92924280855341,256116000,0.011811171781698881,0.1461082865876131,0.2699079017621102,0.9623341199546416
2014-06-30,20.392257690429688,20.56780776393665,20.207929945830426,20.210124782145893,197929200,0.01027548657813313,0.14360019216248834,0.35987781810622366,-0.22718924237454907
2014-07-01,20.52172088623047,20.64241174936028,20.43614070116361,20.52172088623047,152892000,0.006328576804178412,0.14150277408810738,0.20627104819667252,-0.2275419695527492
2014-07-02,20.512939453125,20.640211441941588,20.427357616575687,20.59851961550548,113860000,-0.00042800077626564247,0.14160872220749102,0.21285382536590092,-0.25529131674646155
2014-07-03,20.63363265991211,20.64899316196528,20.451499796875133,20.55463531387605,91567200,0.005866517998330238,0.1419190844745551,0.19749336509014626,-0.19579132267697175
2014-07-07,21.0593376159668,21.06372561275918,20.648990437867973,20.65776810562168,225872000,0.020421656118257633,0.15081130410687132,0.4147351748912058,1.4667348133392744
2014-07-08,20.923282623291016,21.241466745666152,20.60948817111065,21.12516392386573,260888000,-0.006481513931535813,0.1515188141067497,0.6319785745555002,0.15502585535170366
2014-07-09,20.932069778442383,21.05495381290348,20.793825239673648,20.943042284734727,145744000,0.00041988203545027786,0.144041090554347,0.26112857322983274,-0.4413541443071356
2014-07-10,20.85526657104492,20.96717976970264,20.521721811091947,20.574387830559903,158744000,-0.0036759123978441495,0.14438625604966243,0.4454579586106924,0.08919749698100787
2014-07-11,20.894758224487305,21.041780379197355,20.81576089601081,20.925479221764963,136072000,0.0018918151744369612,0.1362696713717289,0.22601948318654408,-0.1428211459960691
2014-07-14,21.16466522216797,21.261217888460923,20.989116898380345,21.035198396155927,171240000,0.012834731468375828,0.1390638354861935,0.27210099008057753,0.2584514080780762
2014-07-15,20.916704177856445,21.252442028900223,20.85306734003843,21.24147119945029,181911600,-0.011784973620955319,0.14250630538408227,0.39937468886179417,0.062319551506657245
2014-07-16,20.79820442199707,21.30729735862269,20.78942675551765,21.27877119819109,213585200,-0.005681425590375443,0.139438507503538,0.5178706031050417,0.17411533953854508
2014-07-17,20.4273624420166,20.907929370573864,20.313256089944208,20.853070193310952,229192000,-0.017991358822161345,0.14684543337568626,0.5946732806296566,0.07307060601577264
2014-07-18,20.721410751342773,20.78943560279649,20.41200415440279,20.5436675334569,199952000,0.01429220323497834,0.15202315626308002,0.37743144839370046,-0.12757862403574294
2014-07-21,20.61388397216797,20.846486336610763,20.56560763067928,20.8442915008606,156316000,-0.005202673523284227,0.1526705236257323,0.2808787059314817,-0.21823237577018484
2014-07-22,20.78504180908203,20.82234564146652,20.65338014090981,20.77626414131469,220788000,0.008268756200213698,0.14757054110108,0.168965500556709,0.41244658256352507
2014-07-23,21.327054977416992,21.47846517311874,20.883791873278643,20.93865105231373,371672000,0.025742869238647197,0.16431267095937346,0.5946732998400961,0.6833885899595993
2014-07-24,21.291942596435547,21.35557943992729,21.158086076361396,21.29413743218882,182916000,-0.0016477341525857128,0.163788219058407,0.19749336356589353,-0.5078563895047246
2014-07-25,21.432382583618164,21.4696864216816,21.206363045250143,21.25244455241719,173876000,0.006574263837730577,0.15530362390816063,0.2633233764314582,-0.049421592424938265
2014-07-28,21.72862434387207,21.77690069250782,21.40605375594749,21.465300936619933,221272000,0.013727502364658362,0.15399863381532977,0.37084693656032997,0.27258506061791166
2014-07-29,21.58817672729492,21.820780711529583,21.55965056588813,21.79664254642817,172572000,-0.006484694403572373,0.15461772951861108,0.2611301456414523,-0.22009110958458367
2014-07-30,21.537708282470703,21.65839743967292,21.43237795016789,21.60134511408737,132040000,-0.002340518593496493,0.15484891727418182,0.22601948950503115,-0.23487008321164504
2014-07-31,20.9781494140625,21.384106998009592,20.91890223822624,21.320471824550715,227372000,-0.02632388056559815,0.1754579051324185,0.46520475978335085,0.7219933353529233
2014-08-01,21.09445571899414,21.20198093976747,20.80479925475696,20.824549434270907,194044000,0.005528851890039183,0.1753067882917193,0.39718168501050855,-0.1465791742167022
2014-08-04,20.97595596313477,21.193199528606478,20.883792939451272,21.14711801676473,159832000,-0.005633416194772123,0.17302370006701706,0.3094065891552056,-0.1763105275092247
2014-08-05,20.87282371520996,20.995707756252475,20.706051320816904,20.92548806506111,223732000,-0.004928815487666051,0.17393836926294606,0.28965643543557107,0.39979478452374995
2014-08-06,20.83771133422852,20.951819369470467,20.78285215263856,20.79162982259328,154232000,-0.00168362209853716,0.17273016686732395,0.16896721683190563,-0.3106395151341784
2014-08-07,20.835508346557617,21.15968343814168,20.75170654060657,20.934745379134814,186844000,-0.00010572678040371336,0.1727939215413776,0.4079768975351108,0.21144768919549772
2014-08-08,20.892845153808597,20.910487816949143,20.570874122729915,20.78699253995923,167460000,0.0027480999620409273,0.17234865081590367,0.3396136942192278,-0.10374430005780222
